YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,"BAND_2A_DELIVERED ",BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202312,QRV,North West London ICB,1006340000,MR PU SHAH,W9 3EF,E01004723,3000,89942.27,230.2,0,0,16,14,15,0,5,31,0,200,399,89942.27
202312,QNC,Staffordshire and Stoke-on-Trent ICB,1006350000,Park D Practice Ltd,ST13 6AF,E01029808,25867,785337.64,1557.8,0,0,667,137,11,0,28,74,0,2142,4754,785337.64
202312,QKK,South East London ICB,1006370000,Nitin Nagpaul and Hayley Seresht,SE16 7AJ,E01004031,28000,982043.12,1842.4,0,0,332,99,53,4,69,77,0,1767,6318,982043.12
202312,QUE,Cambridgeshire and Peterborough ICB,1006470000,The Yaxley Dental Clinic,PE7 3LP,E01018214,25000,805468.87,1141.2,2,30.4,457,101,21,0,19,41,0,1786,4541,805468.87
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1006490000,Rodericks Dental Ltd,OX12 8DJ,E01028757,18349,564317.76,430,0,0,111,24,11,6,11,15,0,909,2878,564317.76
202312,QYG,Cheshire and Merseyside ICB,1006530000,MR RK GOLLAPUDI,L35 3SX,E01006497,15750,494873.53,661.4,0,0,108,78,14,0,15,37,3,883,2881,494873.53
202312,QR1,Gloucestershire ICB,1006550000,Genix Healthcare Ltd,GL1 1DH,E01032937,58000,1753648.42,3321,0,0,697,219,213,2,51,230,1,5460,9370,1753648.42
202312,QR1,Gloucestershire ICB,1006560000,Genix Healthcare Ltd,GL7 2DE,E01022195,26000,786118.26,1209.6,0,0,282,145,59,2,12,33,2,1616,5753,786118.26
202312,QHM,North East and North Cumbria ICB,1006620000,Genix Healthcare Ltd,NE26 2SS,E01008584,21849,655607.13,1207.6,1,0,259,135,33,3,27,38,1,1527,5519,655607.13
202312,QHM,North East and North Cumbria ICB,1006630000,Genix Healthcare Ltd,NE66 2GD,E01027356,21849,655607.13,1404.6,0,0,400,123,38,4,28,68,0,1026,4831,655607.13
202312,QOQ,Humber and North Yorkshire ICB,1006720000,City Health Dental,HU17 9BZ,E01013062,10000,432278.87,672.8,0,0,165,71,16,0,16,19,0,596,1745,432278.87
202312,QOQ,Humber and North Yorkshire ICB,1006730000,City Health Dental,YO25 6AP,E01012982,11000,475509.19,832.6,0,0,228,68,25,1,14,82,6,736,2722,475509.19
202312,QOQ,Humber and North Yorkshire ICB,1006740000,City Health Dental,DN14 6RU,E01012998,10000,432278.87,669.8,0,0,316,49,8,0,9,49,0,1157,2341,432278.87
202312,QOQ,Humber and North Yorkshire ICB,1006760000,City Health Dental,HU19 2QB,E01013082,7500,324209.17,619.6,0,0,167,79,3,4,12,23,1,479,1568,324209.17
202312,QOQ,Humber and North Yorkshire ICB,1006770000,City Health Dental,HU1 3JF,E01033104,36200,1564849.55,1965.2,0,0,405,158,66,1,48,141,6,2121,6160,1564849.55
202312,QXU,Surrey Heartlands ICB,1007050000,MRS A CASTELLHEIM GHAREH,GU2 9XA,E01030485,2165,70062.15,119.2,0,0,32,13,1,0,3,6,0,404,356,70062.15
202312,QHM,North East and North Cumbria ICB,1007070000,RLL LIMITED,CA16 6XN,E01019307,11500,445063.88,738,0,0,193,94,25,0,10,15,0,663,3128,445063.88
202312,QJG,Suffolk and North East Essex ICB,1007240000,Haverhill Dental Practice and Cosmetic Centre,CB9 9DZ,E01030112,17953,512544.73,892,0,0,260,91,32,1,10,60,0,746,2244,512544.73
202312,QUE,Cambridgeshire and Peterborough ICB,1007250000,Rightwell East Peterborough Dental Practice Partnership,PE3 8DT,E01015594,21000,636172.56,1643,1,0,653,152,36,1,16,120,1,4022,4379,636172.56
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1007270000,Smilecare Swindon Limited,SN2 1QR,E01015506,9945,276638.26,250.2,0,116.6,2,16,12,1,9,21,0,531,1600,276638.26
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1008100000,Hartcliffe Dental Practice Partnership,BS13 9RG,E01014593,15000,379926.68,837,0,115.2,224,63,32,0,15,70,0,2133,3300,379926.68
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1008450000,Wiltshire & Swindon OOH Dental Service,SN10 5EQ,E01031855,3138,302168.15,,,,,,,,,,,31,1462,302168.15
202312,QRV,North West London ICB,1008470000,Earls Court Dental Ltd,SW5 0PT,E01002850,13832,451344.27,930.2,0,0,144,56,28,3,34,41,0,787,3255,451344.27
202312,QNX,Sussex ICB,1008520000,Bristol Gardens Dental Practice Partnership,BN2 5JR,E01016869,20000,586435.25,1955.8,0,0,286,144,156,0,34,39,3,1010,4261,586435.25
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1008560000,Melksham Bank Street Dental Practice,SN12 6LP,E01032062,11334,361268.86,821.6,0,0,234,52,20,2,19,63,3,706,2370,361268.86
202312,QJK,Devon ICB,1008630000,B & M Capital Limited,PL2 3BY,E01015168,27129,953505.31,1324.6,0,67.8,434,94,59,4,18,58,0,2199,4879,953505.31
202312,QXU,Surrey Heartlands ICB,1008640000,Mr A Vaidya and Mrs S Vaidya,KT14 6DH,E01031004,3000,95427.02,130.8,0,0,72,7,4,0,1,4,1,712,249,95427.02
202312,QOQ,Humber and North Yorkshire ICB,1008740000,Aishwaryam Limited,DN37 0EN,E01013213,4133,138362.91,143.4,0,0,46,20,1,0,2,7,0,112,666,138362.91
202312,QHL,Birmingham and Solihull ICB,1008780000,Shard End Dental Practice,B26 3DX,E01009315,2000,76260.01,91.8,0,0,24,7,0,0,3,9,1,134,575,76260.01
202312,QUA,Black Country ICB,1008950000,MR RS KUDHAIL,DY3 1JA,E01009773,12948,457226.74,446.8,0,152,125,62,9,0,6,14,2,539,2620,457226.74
202312,QT1,Nottingham and Nottinghamshire ICB,1008960000,Rainworth Dental Practice Partnership,NG21 0JP,E01028296,15000,424121.84,728.8,0,0,262,90,14,0,7,34,2,1264,2364,424121.84
202312,QHM,North East and North Cumbria ICB,1008990000,Alpha Dental Fairfield Partnership,TS19 7PP,E01012191,16500,543114.07,937.2,0,191.4,317,87,11,1,21,36,3,1831,3289,543114.07
202312,QGH,Herefordshire and Worcestershire ICB,1009110000,Grafton House Dental Practice,WR11 4RE,E01032377,7000,185148.98,308.6,1,0,183,31,1,1,1,8,0,1622,792,185148.98
202312,QGH,Herefordshire and Worcestershire ICB,1009150000,Dr Gul Arshad,B61 9LJ,E01032176,4805,134548.61,308.6,0,0,80,31,13,1,4,13,0,336,1110,134548.61
202312,QHL,Birmingham and Solihull ICB,1009160000,The Fold Dental Practice,B38 9BL,E01009107,8384,302700.32,610.6,1,0,77,81,21,0,13,24,2,565,1886,302700.32
202312,QT1,Nottingham and Nottinghamshire ICB,1009170000,Arnold Dental Care Partnership,NG5 7EE,E01028209,14814,499307.21,980.8,0,54.8,244,77,23,1,24,79,2,1124,3159,499307.21
202312,QT1,Nottingham and Nottinghamshire ICB,1009430000,Kirkgate Dental Surgery (Newark) Limited,NG24 1AD,E01028310,3700,121150.22,83,0,0,1,4,3,1,4,0,0,481,297,121150.22
202312,QJM,Lincolnshire ICB,1009440000,JDSP Dental Limited,LN5 7RL,E01026176,27493,662377.3,726.2,0,0,207,43,13,0,27,1,0,2910,5989,662377.3
202312,QJM,Lincolnshire ICB,1009490000,JDSP Dental Limited,NG34 7RL,E01026227,24225,583652.28,1703,1,111.4,756,159,34,0,21,40,6,2981,6570,583652.28
202312,QJK,Devon ICB,1009530000,"David John de Klerk, Khalid Hussain and Jason Bedford",EX14 1AF,E01019928,1154,33290.95,76.4,0,0,56,6,0,0,0,2,0,524,82,33290.95
202312,QT1,Nottingham and Nottinghamshire ICB,1009580000,Kirkby Dental Practice,NG17 7DA,E01027952,27459,695513.71,1929.2,0,58,368,191,71,2,46,56,0,2554,5778,695513.71
202312,QWO,West Yorkshire ICB,1009590000,Outwood Dental Practice,WF1 2JL,E01011896,11197,383232.77,610.8,0,0,244,58,5,0,10,39,1,2621,1028,383232.77
202312,QYG,Cheshire and Merseyside ICB,1009610000,Holmes Chapel Dental Practice,CW4 7AP,E01018415,5000,133023.63,103.8,0,0,74,5,2,0,0,4,0,543,130,133023.63
202312,QT1,Nottingham and Nottinghamshire ICB,1009620000,Bath Lane Dental Practice Partnership,NG18 2BU,E01028274,27225,879580.62,2027,0,0,434,113,44,1,80,55,1,1423,6754,879580.62
202312,QWU,Coventry and Warwickshire ICB,1009630000,Evesham Place Limited,CV37 6HT,E01031234,2500,67583.65,142.4,1,0,101,10,0,0,1,2,0,84,178,67583.65
202312,QHL,Birmingham and Solihull ICB,1009710000,BST Partnership,B90 3BW,E01010200,18000,521909.96,1277.8,1,126.4,327,121,35,1,28,59,0,2030,5281,521909.96
202312,QWO,West Yorkshire ICB,1009840000,Night Dental Ltd,LS7 3JB,E01010833,53016,2482256.49,187.2,138,0,0,0,0,0,0,294,0,551,12129,2482256.49
202312,QF7,South Yorkshire ICB,1009850000,Taptonville House Limited,DN1 3AP,E01007867,34404,1610825.86,2797.6,0,0,26,9,1,0,0,2283,1,1371,24319,1610825.86
202312,QOQ,Humber and North Yorkshire ICB,1009860000,Night Dental Ltd,HU1 2PS,E01033104,9116,426838.44,426,1,0,0,0,0,0,0,356,0,493,6648,426838.44
202312,QHM,North East and North Cumbria ICB,1010030000,DCAS Out of Hours,NE15 8NY,E01008387,335,792633.06,,,,,,,,,,,,,60626.46
202312,QUA,Black Country ICB,1010040000,Blue Cross Dental Care,WV14 0BJ,E01010414,19350,585974.01,1617.8,0,0,164,125,73,1,52,59,1,1440,4567,585974.01
202312,QHL,Birmingham and Solihull ICB,1010050000,Smile Stylist Ltd,B44 8TB,E01009228,12000,399648.56,867.6,0,0,165,37,31,0,35,13,1,967,2539,399648.56
202312,QHL,Birmingham and Solihull ICB,1010060000,Smile Stylist Ltd,B21 9BN,E01009352,12000,399648.56,660.2,0,0,91,55,29,0,19,26,0,889,1800,399648.56
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1010160000,Chelsea Road Dental Practice,BA1 3DU,E01014405,14000,390449.83,913,0,0,268,161,18,0,3,20,1,1068,3501,390449.83
202312,QYG,Cheshire and Merseyside ICB,1010170000,MR QM JAFFRI,WA1 1BL,E01033300,8000,257321.01,688,0,0,79,42,9,0,34,15,1,341,1200,257321.01
202312,QYG,Cheshire and Merseyside ICB,1011040000,Westbourne Dental Practice Wirral Limited,CH42 8NA,E01007248,25485,955547.73,1708.8,0,128.4,368,185,29,1,37,154,6,1529,6631,955547.73
202312,QJK,Devon ICB,1011220000,Fresh Dental Health Care Limited,TQ6 9JY,E01020155,14300,463645.87,139.4,0,0,53,14,2,0,2,7,2,236,1535,463645.87
202312,QVV,Dorset ICB,1011440000,Mr M Rzepski & Mrs A Grycz-Rzepska,DT1 1TP,E01032644,1000,31204.05,0,0,0,0,0,0,0,0,0,1,49,314,31204.05
202312,QVV,Dorset ICB,1011470000,Dentapol Ltd,BH23 1QL,E01020368,15600,489665.8,824.8,0,0,126,83,24,0,24,34,1,871,3347,489665.8
202312,QVV,Dorset ICB,1011480000,Dentapol Ltd,BH22 9AU,E01020395,16400,512522.25,626.2,0,0,191,48,28,0,10,26,0,611,2797,512522.25
202312,QVV,Dorset ICB,1011510000,"Jonathan Mynors-Wallis, Jayne Mynors-Wallis",BH21 3LN,E01020388,7200,286195.3,593.4,0,0,236,46,18,0,6,47,1,795,2308,259695.3
202312,QRV,North West London ICB,1011620000,MR RA SILVESTER,W1U 4JD,E01004717,545,18203.66,,,,,,,,,,,,,18203.66
202312,QRV,North West London ICB,1011860000,Mr AF Rai,UB7 8HJ,E01002548,9919,231977.5,341.8,0,0,80,24,16,3,4,34,0,500,1174,231977.5
202312,QSL,Somerset ICB,1011920002,Community Dental Centres Ltd,TA2 7PH,E01029299,40267,1171860.26,1333.6,0,0,341,112,32,7,31,63,0,2435,7216,1171860.26
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1011920006,Community Dental Centres Ltd,BS16 7AR,E01033334,28047,894629.01,603.8,0,0,165,77,19,0,7,24,0,1436,3801,894629.01
202312,QJK,Devon ICB,1011920007,Community Dental Centres Ltd,EX39 1AZ,E01020298,36000,1165480.31,891.8,0,0,203,93,8,2,16,133,4,2097,6748,1165480.31
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1011920008,Community Dental Centres Ltd,BA2 2AF,E01014434,48307,1389719.64,3265.4,0,0,1026,294,80,7,62,137,0,3494,7927,1389719.64
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1011920009,Community Dental Centres Ltd,BS15 1AQ,E01014673,41308,1298628.5,1399,0,0,398,134,35,4,25,80,0,2294,6426,1298628.5
202312,QWO,West Yorkshire ICB,1011950000,Infinity Dental Clinic,LS12 3PE,E01032608,18561,535166.55,722.6,3,0,209,74,3,2,20,23,0,769,2823,535166.55
202312,QNX,Sussex ICB,1012020000,D & S Dental Practice Limited,TN31 7JY,E01021117,21520,588122.06,1286.4,0,90.4,424,97,30,2,28,57,4,1015,5504,588122.06
202312,QNQ,Frimley ICB,1012070000,Farnborough Dental Centre Ltd,GU14 9DS,E01023147,16555,531741.78,1263,0,0,493,102,17,1,24,70,0,1619,3935,531741.78
202312,QNQ,Frimley ICB,1012080000,Farnborough Dental Centre Ltd,GU14 0NA,E01023093,12548,403006.87,917.8,0,0,398,94,19,0,7,49,0,991,4123,403006.87
202312,QJK,Devon ICB,1012160000,DEN DENTAL GROUP PRACTICE LLP,PL21 9AE,E01020161,27000,847136.7,1626,0,0,557,177,30,5,21,80,10,1983,6055,847136.7
202312,QMF,North East London ICB,1012180000,Smile Care London Limited,E1 4FG,E01004284,14600,467593.87,680.8,0,0,84,53,20,3,24,24,0,703,1873,467593.87
202312,QHM,North East and North Cumbria ICB,1012290000,MR MA QURAISHI,TS23 1BY,E01012278,18000,638144.41,526.8,0,0,126,48,12,0,10,64,0,727,2967,638144.41
202312,QHM,North East and North Cumbria ICB,1012300000,McCormick and Harrington Ltd,TS23 2LU,E01012276,24000,737411.32,1584.6,0,191,364,168,27,0,38,73,5,1400,5885,737411.32
202312,QMF,North East London ICB,1012370000,MR N NAGPAUL,E14 9SN,E01032771,300,10976.08,,,,,,,,,,,,11,10976.08
202312,QJ2,Derby and Derbyshire ICB,1012460000,Etwall Dental Practice Ltd,DE65 6LP,E01019840,2854,84317.79,253.8,1,0,50,38,7,2,2,15,0,262,690,84317.79
202312,QJ2,Derby and Derbyshire ICB,1012470000,Staveley Dental Care,S43 3TL,E01019566,7355,222648.09,509.2,0,17.4,135,36,23,0,11,16,0,679,2064,222648.09
202312,QHL,Birmingham and Solihull ICB,1012780000,Denbeigh House Limited,B23 5XB,E01009003,10906,305485.67,539.6,1,0,89,59,17,0,15,8,0,361,1211,305485.67
202312,QHM,North East and North Cumbria ICB,1012810004,OASIS DENTAL CARE LTD,TS8 0TJ,E01012030,27500,920014.97,1327.2,0,0,223,165,37,1,26,76,8,1438,5210,920014.97
202312,QHM,North East and North Cumbria ICB,1012810005,OASIS DENTAL CARE LTD,TS15 9XN,E01012302,21308,678499.22,1053.4,0,0,351,91,16,5,21,52,0,1667,3574,678499.22
202312,QHM,North East and North Cumbria ICB,1012810006,OASIS DENTAL CARE LTD,DL14 6HS,E01020884,25123,842895,1221.2,0,0,417,109,18,0,27,51,4,1596,4638,842895
202312,QWO,West Yorkshire ICB,1012810012,OASIS DENTAL CARE LTD,WF16 9QS,E01011167,49069,1710020.14,2656.4,2,0,625,260,92,6,47,142,6,3436,9592,1710020.14
202312,QWO,West Yorkshire ICB,1012810013,OASIS DENTAL CARE LTD,BD15 0AS,E01010589,8210,272061.68,291.2,0,0,143,32,4,0,1,16,1,662,1520,272061.68
202312,QE1,Lancashire and South Cumbria ICB,1012810014,OASIS DENTAL CARE LTD,FY4 1DW,E01012751,23097,829298.51,701.6,0,0,117,114,7,0,11,63,0,793,3372,829298.51
202312,QHM,North East and North Cumbria ICB,1012810017,OASIS DENTAL CARE LTD,DH1 1QF,E01020723,22400,751427.89,713.2,0,0,162,80,24,2,12,26,3,516,2418,751427.89
202312,QHM,North East and North Cumbria ICB,1012810018,"Wheldon Terrace Dental Practice P'ship",DH2 1DA,E01020616,14000,455098.71,699.2,0,0,194,70,14,1,16,21,2,664,2185,455098.71
202312,QE1,Lancashire and South Cumbria ICB,1012810020,OASIS DENTAL CARE LTD,PR3 1NS,E01025558,1000,40212.4,86.2,1,0,53,5,0,0,1,6,0,304,253,40212.4
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1012810022,OASIS DENTAL CARE LTD,BA14 9AA,E01032086,26000,734836.99,782.2,0,0,261,86,22,2,5,66,0,1137,4114,734836.99
202312,QT1,Nottingham and Nottinghamshire ICB,1012810023,OASIS DENTAL CARE LTD,NG17 1AE,E01027968,35550,927179.42,8,0,0,0,1,1,0,0,0,0,533,3070,927179.42
202312,QWO,West Yorkshire ICB,1012810024,OASIS DENTAL CARE LTD,BD16 4BL,E01010582,2579,76467.87,116,0,0,60,6,4,0,1,5,0,362,514,76467.87
202312,QF7,South Yorkshire ICB,1012810026,OASIS DENTAL CARE LTD,DN6 0HY,E01007489,25823,746254.88,1236.6,0,0,247,145,39,2,24,48,2,2099,4330,746254.88
202312,QNX,Sussex ICB,1012810028,OASIS DENTAL CARE LTD,BN11 4LD,E01031812,11520,330082.69,368.4,1,0,152,41,4,0,4,22,0,1123,2130,330082.69
202312,QUE,Cambridgeshire and Peterborough ICB,1012810029,OASIS DENTAL CARE LTD,CB1 2HA,E01017987,7953,235964.31,276.2,0,0,145,21,6,1,1,16,0,617,1562,235964.31
202312,QWO,West Yorkshire ICB,1012810030,OASIS DENTAL CARE LTD,LS11 7AB,E01011315,20500,717469.25,1123.2,0,0,431,137,20,2,11,26,4,1831,4047,717469.25
202312,QKS,Kent And Medway ICB,1012810032,OASIS DENTAL CARE LTD,TN4 9PH,E01024838,19413,546723.37,760.2,0,0,209,88,14,0,13,51,1,1249,2767,546723.37
202312,QK1,"Leicester, Leicestershire and Rutland ICB",1012810034,OASIS DENTAL CARE LTD,LE16 7DS,E01025795,7246,212370.48,272.6,0,0,172,17,2,0,1,23,0,674,1389,212370.48
202312,QKS,Kent And Medway ICB,1012810035,OASIS DENTAL CARE LTD,DA3 7QZ,E01024158,7549,287736.29,371,0,0,151,36,2,0,7,15,0,989,1686,287736.29
202312,QHM,North East and North Cumbria ICB,1012810036,OASIS DENTAL CARE LTD,NE29 6QJ,E01008524,25973,764148.79,1023.6,0,0,160,117,26,1,27,43,3,1024,3469,764148.79
202312,QMF,North East London ICB,1012810037,OASIS DENTAL CARE LTD,RM11 2BS,E01002274,5905,169263.3,325.8,0,0,116,40,5,0,4,14,1,594,1222,169263.3
202312,QNX,Sussex ICB,1012810040,OASIS DENTAL CARE LTD,BN25 1UE,E01021070,16400,497555.28,22,0,0,5,4,1,0,0,0,0,93,2075,497555.28
202312,QT1,Nottingham and Nottinghamshire ICB,1012810041,OASIS DENTAL CARE LTD,NG15 7SN,E01027932,35036,928010.77,60.6,0,0,2,1,3,0,3,3,1,63,1347,928010.77
202312,QJ2,Derby and Derbyshire ICB,1012810048,OASIS DENTAL CARE LTD,S40 4SL,E01019561,19361,569959.52,1231.2,0,0,296,148,35,1,21,46,3,1253,3539,569959.52
202312,QHM,North East and North Cumbria ICB,1012810052,OASIS DENTAL CARE LTD,DL3 7PL,E01012355,40053,1384818.11,2694,0,0,773,410,52,0,27,75,6,3978,7870,1384818.11
202312,QM7,Hertfordshire and West Essex ICB,1012810053,OASIS DENTAL CARE LTD,CM23 2JT,E01023449,22735,698338.27,1222.2,1,145,617,94,7,0,18,61,0,1909,5004,698338.27
202312,QJM,Lincolnshire ICB,1012810055,OASIS DENTAL CARE LTD,LN2 1JD,E01026143,36428,982209.46,933.4,1,0,246,133,11,2,8,102,1,973,5899,982209.46
202312,QNX,Sussex ICB,1012810056,OASIS DENTAL CARE LTD,BN3 4FN,E01016987,3474,100781.81,166.4,0,0,65,22,3,0,1,7,0,595,503,100781.81
202312,QNX,Sussex ICB,1012810057,OASIS DENTAL CARE LTD,BN1 6JF,E01016903,7181,217571.63,81.2,0,0,44,6,0,0,1,6,0,512,863,217571.63
202312,QMM,Norfolk and Waveney ICB,1012810058,OASIS DENTAL CARE LTD,IP20 9ER,E01026902,11901,335521.26,13.4,0,0,2,3,0,0,0,2,0,423,3104,335521.26
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810060,OASIS DENTAL CARE LTD,HP19 9PT,E01017663,3680,101547.63,250.8,0,0,112,16,6,2,3,9,0,301,624,101547.63
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810061,OASIS DENTAL CARE LTD,HP10 9LT,E01017868,4153,108384.66,317.6,0,0,124,42,4,2,1,18,0,796,1155,108384.66
202312,QJK,Devon ICB,1012810062,OASIS DENTAL CARE LTD,PL9 7BS,E01015136,17010,466711.89,924.4,1,0,347,110,15,0,11,33,3,1357,3299,466711.89
202312,QNC,Staffordshire and Stoke-on-Trent ICB,1012810063,OASIS DENTAL CARE LTD,DE14 1AN,E01032896,63000,1897735.11,2940.2,0,0,489,389,79,0,66,81,0,2808,8983,1897735.11
202312,QE1,Lancashire and South Cumbria ICB,1012810066,OASIS DENTAL CARE LTD,PR2 3NB,E01025259,2200,67792.57,116.2,0,0,49,12,0,0,2,6,0,331,331,67792.57
202312,QYG,Cheshire and Merseyside ICB,1012810067,OASIS DENTAL CARE LTD,WA2 7QJ,E01012523,30922,811313.03,1860.8,0,0,587,158,34,1,37,134,7,1816,6217,811313.03
202312,QNQ,Frimley ICB,1012810073,OASIS DENTAL CARE LTD,SL4 5BB,E01016556,4800,132553.24,341.2,0,0,103,39,6,0,5,26,0,562,1263,132553.24
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810074,OASIS DENTAL CARE LTD,OX1 2NA,E01028521,12288,331009.53,690.4,1,0,247,56,14,0,13,42,0,1017,2931,331009.53
202312,QPM,Northamptonshire ICB,1012810075,OASIS DENTAL CARE LTD,NN13 7DS,E01027267,3032,77585.85,,,,,,,,,,,69,410,77585.85
202312,QJM,Lincolnshire ICB,1012810077,OASIS DENTAL CARE LTD,LN6 7HD,E01026171,33200,895228.35,1675,2,0,494,183,22,9,28,105,4,1936,7200,895228.35
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1012810080,OASIS DENTAL CARE LTD,BS7 8NR,E01014512,4535,117210.34,337.8,0,0,144,26,10,0,4,14,1,611,1019,117210.34
202312,QJM,Lincolnshire ICB,1012810082,OASIS DENTAL CARE LTD,PE21 8QN,E01026006,21656,583910.27,526.2,2,0,81,53,31,0,8,31,1,603,3040,583910.27
202312,QYG,Cheshire and Merseyside ICB,1012810083,OASIS DENTAL CARE LTD,CH1 1RN,E01018326,5676,163845.74,370.4,0,0,125,38,3,0,7,27,0,533,1370,163845.74
202312,QOP,Greater Manchester ICB,1012810084,OASIS DENTAL CARE LTD,OL2 6QF,E01005403,18625,617750.46,504.8,0,0,167,36,8,2,10,44,0,818,2865,617750.46
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1012810085,OASIS DENTAL CARE LTD,BS8 4HU,E01014545,517,13320.78,31.2,0,0,15,5,0,0,0,1,0,133,116,13320.78
202312,QOP,Greater Manchester ICB,1012810087,OASIS DENTAL CARE LTD,SK7 3EP,E01005927,5017,145875.76,362.2,0,0,140,33,10,0,4,21,0,711,1111,145875.76
202312,QWO,West Yorkshire ICB,1012810089,OASIS DENTAL CARE LTD,BD24 9AA,E01027572,19294,716526.03,907,0,0,260,96,26,0,13,60,1,811,3953,716526.03
202312,QXU,Surrey Heartlands ICB,1012810090,OASIS DENTAL CARE LTD,GU1 2AA,E01030457,7650,236224.39,621.6,0,0,131,68,25,2,11,13,0,829,1281,236224.39
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1012810094,OASIS DENTAL CARE LTD,BS14 0JW,E01014611,5393,147458.37,465,0,0,179,43,5,0,7,40,0,699,1047,147458.37
202312,QOQ,Humber and North Yorkshire ICB,1012810096,OASIS DENTAL CARE LTD,DN20 8AE,E01013272,30555,1148629.97,1426.2,0,0,349,185,44,1,17,71,8,1245,7484,1148629.97
202312,QOC,"Shropshire, Telford and Wrekin ICB",1012810097,OASIS DENTAL CARE LTD,TF1 1DG,E01014145,4956,141413.95,210.4,0,0,70,13,3,0,6,12,0,235,713,141413.95
202312,QJM,Lincolnshire ICB,1012810098,OASIS DENTAL CARE LTD,PE9 1UF,E01026350,26129,704505.25,1220.4,0,0,357,84,21,6,32,67,2,1113,5315,704505.25
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810099,OASIS DENTAL CARE LTD,HP6 5JP,E01017763,1883,50016.11,148,0,0,87,5,2,0,2,10,0,863,83,50016.11
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810100,OASIS DENTAL CARE LTD,OX12 8DR,E01028756,7179,199222.84,386,0,0,193,33,8,0,3,15,0,875,1088,199222.84
202312,QKS,Kent And Medway ICB,1012810105,OASIS DENTAL CARE LTD,TN13 1DJ,E01024469,19191,528639.58,1016,0,0,431,108,14,0,12,40,1,1685,3571,528639.58
202312,QOQ,Humber and North Yorkshire ICB,1012810106,OASIS DENTAL CARE LTD,HU9 2AA,E01012808,28605,939073.09,1703.4,0,0,539,182,39,2,26,77,5,3039,4933,939073.09
202312,QWE,South West London ICB,1012810107,OASIS DENTAL CARE LTD,KT1 2LY,E01002965,7500,231895.14,529.8,0,0,146,41,9,1,16,14,0,849,1833,231895.14
202312,QGH,Herefordshire and Worcestershire ICB,1012810108,OASIS DENTAL CARE LTD,WR2 5BS,E01032322,1875,55102.94,,,,,,,,,,,,79,55102.94
202312,QOP,Greater Manchester ICB,1012810113,OASIS DENTAL CARE LTD,M2 7HQ,E01033658,5042,149278.85,268.4,0,0,73,17,14,0,5,12,0,363,795,149278.85
202312,QK1,"Leicester, Leicestershire and Rutland ICB",1012810114,OASIS DENTAL CARE LTD,LE13 0HR,E01025899,3552,97190.03,180,0,0,135,11,0,0,1,0,0,1131,314,97190.03
202312,QYG,Cheshire and Merseyside ICB,1012810115,OASIS DENTAL CARE LTD,L23 8SN,E01006940,34474,1159452.93,1923.2,1,0,575,238,37,0,26,96,12,1478,7556,1159452.93
202312,QJ2,Derby and Derbyshire ICB,1012810118,OASIS DENTAL CARE LTD,NG10 1JX,E01019647,5159,185985.97,433.2,0,0,159,41,1,1,10,16,0,579,1108,185985.97
